55.25	1.15859	169502	0
55.5	1.15099	162902	0
55.75	1.14536	156537	0
56	1.14911	150912	0
56.25	1.15135	147148	0
56.5	1.14658	143016	0
56.75	1.13993	138131	0
57	1.14543	134696	0
57.25	1.1488	130575	0
57.5	1.15628	127364	0
57.75	1.15908	122928	0
58	1.15263	119628	0
58.25	1.13201	41225	0
58.5	1.13677	115812	0
58.75	1.13229	113256	0
59	1.1262	109653	0
59.25	1.12321	106371	0
59.5	1.11704	104284	0
59.75	1.11709	101376	0
60	1.11377	99032	0
60.25	1.11423	96709	0
60.5	1.11864	93551	0
60.75	1.12032	90612	0
61	1.12341	88573	0
61.25	1.12041	86723	0
61.5	1.11144	82947	0
61.75	1.10248	80305	0
62	1.10302	79093	0
62.25	1.11196	77081	0
62.5	1.09894	72421	0
62.75	1.08872	71272	0
63	1.08179	67954	0
63.25	1.07023	66521	0
63.5	1.08186	64741	0
63.75	1.08533	62336	0
64	1.08161	60591	0
64.25	1.08368	58780	0
64.5	1.08881	55106	0
64.75	1.07239	52992	0
65	1.06792	50532	0
65.25	1.05627	48784	0
65.5	1.03278	46551	0
65.75	1.02116	44564	0
66	1.0155	41733	0
66.25	1.01129	38708	0
66.5	1.01376	36131	0
66.75	1.02553	33720	0
67	1.05753	31255	0
67.25	1.05842	28945	0
67.5	1.05931	27282	0
67.75	1.0701	26134	0
68	1.05912	23801	0
68.25	1.02925	22225	0
68.5	1.05905	20609	0
68.75	1.05776	19651	0
69	1.05971	17986	0
69.25	1.03915	16783	0
69.5	1.05208	15763	0
69.75	1.07314	14439	0
70	1.08823	9464	0
70.25	1.12046	13058	0
70.5	1.14991	12594	0
70.75	1.10907	12221	0
71	1.12197	11093	0
71.25	1.11238	10758	0
71.5	1.02455	10551	0
71.75	1.02161	9626	0
72	1.0182	9065	0
72.25	1.02921	9003	0
72.5	1.01876	8741	0
72.75	1.02977	8532	0
73	1.04196	8175	0
73.25	1.06744	7859	0
73.5	1.09527	7694	0
73.75	1.13981	7639	0
74	1.15022	7489	0
74.25	1.15736	6755	0
74.5	1.11599	6052	0
74.75	1.1314	5746	0
75	1.15023	1957	0
75.25	1.07909	5639	0
75.5	1.16796	5692	0
75.75	1.1681	5455	0
76	1.18485	5042	0
76.25	1.18214	4859	0
76.5	1.14783	4796	0
76.75	1.15376	4715	0
77	1.13479	4288	0
77.25	1.11213	4450	0
77.5	1.23159	3938	0
77.75	1.24659	3743	0
78	1.18326	3656	0
78.25	1.0951	3491	0
78.5	1.22981	3529	0
78.75	1.26798	3407	0
79	1.23061	3326	0
79.25	1.1132	3295	0
79.5	1.05776	3255	0
79.75	1.01098	3278	0
80	0.952618	3208	0
80.25	0.950188	2931	0
80.5	1.13904	2733	0
80.75	1.23277	2350	0
81	1.20326	1899	0
81.25	1.21552	1740	0
81.5	1.14897	1658	0
81.75	0.989569	1438	0
82	0.962321	1327	0
82.25	1.04792	960	0
82.5	1.20261	1071	0
82.75	1.13017	991	0
83	1.3539	794	0
83.25	1.44231	624	0
83.5	1.32862	636	0
83.75	1.30033	606	0
84	1.40858	536	0
84.25	1.31866	568	0
84.5	1.44618	576	0
84.75	1.12351	502	0
85	1.05556	360	0
85.25	1.01838	272	0
85.5	0.792517	294	0
85.75	0.753012	332	0
86	0.73913	230	0
86.25	0.895735	211	0
86.5	1.02041	196	0
86.75	1.03086	162	0
87	1.07303	178	0
87.25	0.819328	238	0
87.5	0.555102	245	0
87.75	0.465649	131	0
88	0.552632	76	0
88.25	0.421053	38	0
88.5	0.888889	27	0
88.75	0.787879	33	0
89	0.625	40	0
89.25	0.428571	21	0
89.5	0.384615	26	0
89.75	1	6	0
90	1	1	0
90.25	1	4	0
90.5	1	4	0
90.75	1	1	0
91	0	0	0
91.25	0	0	0
91.5	0	0	0
91.75	0	0	0
92	0	0	0
92.25	0	0	0
92.5	0	0	0
92.75	0	0	0
93	0	0	0
93.25	0	0	0
93.5	0	0	0
93.75	0	0	0
94	0	0	0
94.25	0	0	0
94.5	0	0	0
94.75	0	0	0
95	0	0	0
95.25	0	0	0
95.5	0	0	0
95.75	0	0	0
96	0	0	0
96.25	0	0	0
96.5	0	0	0
96.75	0	0	0
97	0	0	0
97.25	0	0	0
97.5	0	0	0
97.75	0	0	0
98	0	0	0
98.25	0	0	0
98.5	0	0	0
98.75	0	0	0
99	0	0	0
99.25	0	0	0
99.5	0	0	0
99.75	0	0	0
100	0.666667	3	0
